States,DAY,MONTH,YEAR,DAY_WEEK,LATITUDE,LONGITUD,Weather,ARR_HOUR,ARR_MIN,DRUNK_DR,EMS_Arrival_Time
Alabama,16,6,2015,3,34.2449,-86.99835,Clear,NA,NA,1,NA
Alabama,14,6,2015,1,31.82324444,-86.63178889,Clear,2,0.007777778,2,2.01
Alabama,6,6,2015,7,30.60804722,-88.14563056,Cloudy,20,0.011111111,1,20.01
Alabama,19,6,2015,6,34.14981389,-86.8701,Clear,16,0.006666667,0,16.01
Alabama,21,6,2015,1,34.05386667,-86.86743056,Clear,15,0.007777778,0,15.01
Alabama,15,6,2015,2,30.86123889,-88.41498333,Clear,12,0.006944444,1,12.01
Alabama,14,6,2015,1,33.57873611,-86.71105556,Clear,4,0.008333333,0,4.01
Alabama,19,6,2015,6,33.78495,-87.34807778,Clear,5,0.016388889,0,5.02
Alabama,20,6,2015,7,33.23051389,-87.50806667,Cloudy,8,0.006111111,0,8.01
Alabama,21,6,2015,1,33.39745833,-86.94592222,Cloudy,2,0.001944444,1,2
Alabama,20,6,2015,7,33.65770278,-85.51803056,Clear,2,0.015277778,1,2.02
Alabama,23,6,2015,3,34.22945833,-86.11441111,Clear,15,0.000555556,1,15
Alabama,14,6,2015,1,34.20768611,-86.88051944,Clear,17,0.010833333,1,17.01
Alabama,5,1,2015,2,32.54234444,-88.23921944,Clear,NA,NA,0,NA
Alabama,28,5,2015,5,33.67938889,-86.7486,Rain,18,0.011388889,0,18.01
Alabama,1,7,2015,4,33.83645833,-86.82394167,Rain,14,0.011111111,0,14.01
Alabama,10,6,2015,4,99.9999,999.9999,Cloudy,2,0.005555556,0,2.01
Alabama,16,6,2015,3,31.3648,-86.53936111,Clear,21,0.000277778,0,21
Alabama,17,6,2015,4,31.22186944,-85.23434444,Clear,10,0.013888889,0,10.01
Alabama,17,6,2015,4,30.60398333,-87.66606111,Clear,18,0.000277778,0,18
Alabama,20,6,2015,7,31.93322222,-86.02019444,Clear,12,0.007222222,0,12.01
Alabama,21,6,2015,1,30.96888333,-87.86511111,Clear,4,0.003055556,0,4
Alabama,21,6,2015,1,32.83172778,-87.88100833,Clear,19,0.001388889,0,19
Alabama,23,6,2015,3,34.78724444,-87.59171944,Clear,12,0.012777778,0,12.01
Alabama,25,6,2015,5,33.84221944,-88.00811389,Clear,7,0.014444444,0,7.01
Alabama,25,6,2015,5,34.13535556,-86.22410556,Clear,20,0.010555556,1,20.01
Alabama,26,6,2015,6,31.46329722,-85.57221944,Clear,1,0.010833333,1,1.01
Alabama,26,6,2015,6,33.62571667,-85.91920278,Clear,5,0.012222222,0,5.01
Alabama,26,6,2015,6,31.88998056,-85.5109,Clear,10,0.000555556,0,10
Alabama,26,6,2015,6,34.50978889,-87.71746111,Cloudy,21,0.0025,0,21
Alabama,25,6,2015,5,34.82531944,-85.84085833,"Fog, smog, smoke",6,0.005833333,0,6.01
Alabama,27,6,2015,7,31.02775556,-85.25481667,Rain,17,0.002222222,0,17
Alabama,27,6,2015,7,31.87865278,-86.30703611,Cloudy,13,0.010277778,1,13.01
Alabama,28,6,2015,1,34.506625,-86.96428056,Clear,6,0.009722222,1,6.01
Alabama,28,6,2015,1,33.15065833,-88.2235,Clear,19,0,0,19
Alabama,1,7,2015,4,34.56229444,-87.10399722,Cloudy,15,0.010555556,0,15.01
Alabama,2,7,2015,5,31.98890556,-87.24541667,Clear,7,0.001388889,0,7
Alabama,2,7,2015,5,33.67088333,-86.30144444,Cloudy,10,0.007222222,0,10.01
Alabama,2,7,2015,5,34.46106111,-86.01575833,Cloudy,11,0.010555556,0,11.01
Alabama,13,6,2015,7,32.511375,-88.0913,Cloudy,1,0,0,1
Alabama,3,7,2015,6,33.34563889,-87.94866667,Cloudy,18,0.005833333,0,18.01
Alabama,2,7,2015,5,30.66173611,-88.05686389,Clear,13,0.013333333,0,13.01
Alabama,1,7,2015,4,33.38652778,-86.78304444,Clear,17,0.008611111,0,17.01
Alabama,30,6,2015,3,30.54005,-88.23368889,Clear,6,0.003888889,0,6
Alabama,2,5,2015,7,34.01663611,-86.01120833,Clear,1,0.000833333,1,1
Alabama,21,5,2015,5,30.69015833,-87.50475833,Clear,11,0.003611111,0,11
Alabama,7,6,2015,1,31.25635833,-87.039075,Clear,16,0.001111111,1,16
Alabama,17,6,2015,4,34.54120278,-87.15139167,Clear,14,0.013333333,0,14.01
Alabama,22,6,2015,2,34.74958056,-86.63308889,Clear,22,0.008333333,0,22.01
Alabama,1,7,2015,4,32.60763889,-86.22751944,Clear,19,0.015277778,1,19.02
Alabama,2,7,2015,5,34.87097778,-86.57141389,Clear,18,0.009166667,0,18.01
Alabama,2,7,2015,5,32.45653333,-86.19944722,Clear,19,0.011111111,1,19.01
Alabama,4,7,2015,7,32.57143056,-86.15946389,Rain,17,0.013888889,0,17.01
Alabama,4,7,2015,7,32.47577222,-88.11015,Cloudy,NA,NA,1,NA
Alabama,5,7,2015,1,34.75538889,-86.74971111,Cloudy,2,0.013888889,0,2.01
Alabama,7,7,2015,3,32.32656111,-86.31230278,Clear,22,0.006111111,0,22.01
Alabama,2,7,2015,5,31.45066111,-87.37621111,Clear,21,0.013888889,0,21.01
Alabama,7,7,2015,3,34.97008889,-87.37729444,Clear,14,0.007222222,0,14.01
Alabama,8,7,2015,4,33.2886,-86.76373333,Clear,6,0.013055556,0,6.01
Alabama,9,7,2015,5,31.447225,-88.31642222,Clear,23,0.003333333,0,23
Alabama,28,7,2015,3,32.32817778,-86.33501667,Clear,3,0.006944444,1,3.01
Alabama,28,7,2015,3,33.23941389,-86.80274167,Clear,23,0.005555556,0,23.01
Alabama,29,7,2015,4,33.48886667,-86.91803333,Clear,5,0.006944444,0,5.01
Alabama,29,7,2015,4,34.81004167,-86.94252222,Clear,22,0.000555556,0,22
Alabama,20,7,2015,2,33.66596944,-88.0875,Clear,11,0.010833333,0,11.01
Alabama,23,7,2015,5,30.79723889,-88.15143889,Clear,14,0.000555556,1,14
Alabama,25,7,2015,7,33.20943889,-87.56973611,Clear,0,0.004166667,1,0
Alabama,26,7,2015,1,32.47454444,-87.11266111,Clear,NA,NA,0,NA
Alabama,28,7,2015,3,33.42816389,-86.79049722,Cloudy,9,0.004166667,0,9
Alabama,28,7,2015,3,31.38724167,-86.65938333,Clear,23,0.002222222,0,23
Alabama,28,7,2015,3,31.59690278,-88.45213889,Clear,21,0.012777778,2,21.01
Alabama,19,7,2015,1,33.61514167,-85.76897222,Cloudy,8,0.004166667,0,8
Alabama,31,7,2015,6,34.86083611,-86.83107778,Clear,17,0.016388889,0,17.02
Alabama,7,7,2015,3,30.47980833,-88.38763611,Clear,18,0.014444444,0,18.01
Alabama,1,7,2015,4,33.38422778,-86.80725,"Fog, smog, smoke",7,0.006111111,0,7.01
Alabama,22,5,2015,6,31.08195556,-85.37626944,Clear,6,0.010833333,0,6.01
Alabama,12,6,2015,6,32.59590556,-86.82156667,Rain,19,0.0125,1,19.01
Alabama,2,7,2015,5,34.80661944,-87.07814444,Cloudy,NA,NA,0,NA
Alabama,1,7,2015,4,31.36060278,-85.858325,Clear,1,0.001111111,0,1
Alabama,3,7,2015,6,31.78320278,-86.63473056,Cloudy,23,0.001388889,0,23
Alabama,5,7,2015,1,33.72163611,-86.28926389,Cloudy,15,0.013888889,0,15.01
Alabama,7,7,2015,3,30.87346667,-88.30036389,Clear,17,0.009722222,1,17.01
Alabama,7,7,2015,3,33.75540556,-86.68461667,Clear,17,0.005555556,0,17.01
Alabama,8,7,2015,4,32.14724444,-85.06241944,Clear,10,0.011111111,0,10.01
Alabama,9,7,2015,5,31.81042778,-86.00818056,Rain,17,0.010833333,0,17.01
Alabama,9,7,2015,5,33.40730278,-86.630825,Clear,19,0.011666667,0,19.01
Alabama,10,7,2015,6,33.25065278,-86.28383056,Rain,17,0.009722222,0,17.01
Alabama,14,6,2015,1,33.50545556,-86.84618611,Clear,1,0.005555556,0,1.01
Alabama,11,7,2015,7,31.53401944,-86.69204722,Cloudy,22,0.0125,0,22.01
Alabama,11,7,2015,7,33.795175,-87.23925278,Clear,12,0.012222222,0,12.01
Alabama,14,7,2015,3,31.73813889,-86.22196667,Cloudy,19,0.011666667,0,19.01
Alabama,17,7,2015,6,33.51315556,-86.89942222,Clear,10,0.014444444,0,10.01
Alabama,18,7,2015,7,31.69230556,-85.95141389,Cloudy,2,0.007222222,1,2.01
Alabama,18,7,2015,7,30.991875,-88.12450556,Clear,13,0.001111111,0,13
Alabama,18,7,2015,7,34.94410278,-87.17713611,Clear,17,0.013611111,0,17.01
Alabama,19,7,2015,1,32.0522,-86.04371389,Clear,5,0.015555556,0,5.02
Alabama,19,7,2015,1,34.003275,-86.51756389,Rain,15,0,1,15
Alabama,19,7,2015,1,32.48848889,-84.99760556,Clear,20,0.003055556,0,20
Alabama,20,7,2015,2,31.44687222,-88.07313611,Clear,15,0.0075,0,15.01
Alabama,22,7,2015,4,34.06450556,-86.24514444,Clear,23,0.007777778,1,23.01
Alabama,25,7,2015,7,32.31933056,-86.20178611,Clear,6,0.01,0,6.01
Alabama,4,8,2015,3,33.19592222,-87.23954444,Clear,NA,NA,0,NA
Alabama,10,7,2015,6,31.369475,-87.59853889,Clear,22,0.0125,1,22.01
Alabama,6,7,2015,2,30.88503056,-88.04110833,Clear,20,0.015277778,0,20.02
Alabama,18,7,2015,7,34.34591389,-86.05409167,Clear,18,0,0,18
Alabama,19,7,2015,1,34.90028889,-86.819575,Clear,21,0.005833333,1,21.01
Alabama,25,7,2015,7,34.74374722,-85.72802778,Clear,23,0.008333333,0,23.01
Alabama,30,7,2015,5,30.63605,-88.21745556,Rain,20,0.001388889,0,20
Alabama,1,8,2015,7,31.30744167,-86.24598333,Clear,12,0.006666667,0,12.01
Alabama,2,8,2015,1,34.05346389,-86.197375,Clear,10,0.004166667,0,10
Alabama,2,8,2015,1,34.78905,-85.733425,Clear,11,0.0125,1,11.01
Alabama,26,7,2015,1,33.49925,-86.86685833,Clear,2,0.011944444,0,2.01
Alabama,4,8,2015,3,32.46840556,-85.07884444,Clear,5,0.015,0,5.02
Alabama,4,8,2015,3,30.51981944,-87.46081389,Clear,19,0.008333333,0,19.01
Alabama,7,8,2015,6,34.39347778,-86.27450556,Clear,17,0.009722222,0,17.01
Alabama,7,8,2015,6,32.75115833,-86.53087778,Cloudy,17,0.004722222,1,17
Alabama,7,8,2015,6,34.46833611,-86.2793,Cloudy,10,0.011111111,1,10.01
Alabama,7,8,2015,6,34.86875556,-85.81436667,Clear,11,0.001666667,0,11
Alabama,2,8,2015,1,32.48744444,-85.63594722,Clear,5,0.005277778,1,5.01
Alabama,6,6,2015,7,31.23785278,-85.63220556,Clear,21,0.004166667,0,21
Alabama,25,6,2015,5,34.89220833,-87.70441389,Clear,21,0.003888889,1,21
Alabama,29,7,2015,4,34.64749167,-86.87952778,Clear,20,0.011111111,0,20.01
Alabama,31,7,2015,6,34.94450556,-87.46064167,Clear,14,0.006666667,0,14.01
Alabama,4,8,2015,3,33.52848056,-87.65143056,Clear,15,0.0025,0,15
Alabama,4,8,2015,3,31.19299444,-85.37962778,Clear,14,0.007222222,0,14.01
Alabama,5,8,2015,4,34.63757222,-87.60327778,Rain,18,0.012222222,0,18.01
Alabama,5,8,2015,4,34.75677778,-88.06955833,Rain,20,0.005555556,0,20.01
Alabama,5,8,2015,4,33.42797778,-86.70725278,Clear,5,0.012777778,0,5.01
Alabama,6,8,2015,5,34.90965278,-87.03015556,Rain,15,0.0125,0,15.01
Alabama,9,8,2015,1,33.09428333,-87.45980278,Clear,1,0.005833333,1,1.01
Alabama,12,8,2015,4,30.69178333,-88.16156389,Clear,18,0,0,18
Alabama,13,8,2015,5,33.51111389,-86.82348611,Clear,1,0.007777778,0,1.01
Alabama,13,8,2015,5,33.67538056,-87.05736944,Clear,17,0,1,17
Alabama,14,8,2015,6,34.18810556,-85.63244167,Clear,15,0.001666667,1,15
Alabama,10,8,2015,2,32.45371389,-88.39147222,Clear,NA,NA,0,NA
Alabama,16,8,2015,1,99.9999,999.9999,Cloudy,17,0.0025,0,17
Alabama,20,8,2015,5,32.20970556,-86.40760278,Cloudy,16,0.004166667,0,16
Alabama,5,7,2015,1,33.544375,-86.92569444,Cloudy,1,0.013055556,1,1.01
Alabama,1,7,2015,4,31.21441111,-87.05674167,Clear,12,0.015,0,12.02
Alabama,21,7,2015,3,33.86304722,-87.10010556,Cloudy,7,0.014722222,0,7.01
Alabama,17,7,2015,6,30.49436389,-88.24364722,Clear,6,0.014444444,0,6.01
Alabama,7,8,2015,6,34.47093056,-88.13567778,Clear,NA,NA,0,NA
Alabama,7,8,2015,6,32.10137222,-85.57135556,Clear,NA,NA,1,NA
Alabama,8,8,2015,7,34.17414167,-87.11667778,Cloudy,5,0,0,5
Alabama,9,8,2015,1,32.45577222,-85.19814444,Clear,11,0.011944444,0,11.01
Alabama,8,8,2015,7,31.84581111,-85.62561389,Clear,0,0.015277778,1,0.02
Alabama,12,8,2015,4,32.26674444,-86.61148611,Clear,17,0.016111111,0,17.02
Alabama,14,8,2015,6,32.812775,-85.78398056,Clear,22,0.016111111,0,22.02
Alabama,15,8,2015,7,31.42956111,-87.09035556,Clear,13,0.007777778,0,13.01
Alabama,15,8,2015,7,33.33383333,-86.02645278,Clear,21,0.001388889,1,21
Alabama,2,8,2015,1,33.51014167,-86.86953333,Clear,4,0.006111111,1,4.01
Alabama,14,8,2015,6,34.82614167,-85.84038056,Clear,7,0.010555556,1,7.01
Alabama,18,8,2015,3,33.32171389,-86.21016389,Cloudy,12,0.008333333,0,12.01
Alabama,20,8,2015,5,33.24731667,-87.14976667,Clear,20,0.009166667,0,20.01
Alabama,22,8,2015,7,34.24499167,-86.86823056,Clear,9,0.011388889,1,9.01
Alabama,24,8,2015,2,32.29776111,-86.33868611,Cloudy,13,0.003888889,0,13
Alabama,23,8,2015,1,30.69135,-87.70736389,Clear,15,0.004166667,0,15
Alabama,22,8,2015,7,33.26021111,-87.53336667,Cloudy,2,0.0075,1,2.01
Alabama,18,8,2015,3,31.0817,-87.48063056,Rain,11,0.001666667,0,11
Alabama,12,8,2015,4,32.94123889,-86.73683333,Clear,23,0.010833333,0,23.01
Alabama,13,8,2015,5,34.80620278,-86.77185833,Clear,19,0.0125,0,19.01
Alabama,13,8,2015,5,32.54768333,-85.10202222,Clear,9,0.008055556,1,9.01
Alabama,5,8,2015,4,33.29833056,-87.59918333,Clear,14,0.006388889,0,14.01
Alabama,23,8,2015,1,31.81560556,-85.96984444,Clear,21,0.000277778,0,21
Alabama,24,8,2015,2,32.27793333,-86.30704444,Cloudy,12,0.013611111,0,12.01
Alabama,29,8,2015,7,33.69000556,-85.67726667,Cloudy,NA,NA,0,NA
Alabama,26,8,2015,4,32.65071111,-86.49687778,Clear,13,0.009722222,0,13.01
Alabama,26,7,2015,1,34.75413889,-87.97131667,Clear,15,0.015277778,0,15.02
Alabama,14,8,2015,6,34.22065556,-85.59025556,Cloudy,13,0.003888889,0,13
Alabama,17,8,2015,2,32.37037778,-85.65873611,Clear,3,0.006666667,0,3.01
Alabama,18,8,2015,3,32.58477778,-85.17453056,Clear,7,0.006666667,0,7.01
Alabama,21,8,2015,6,32.25831944,-87.40155278,Clear,NA,NA,2,NA
Alabama,24,8,2015,2,31.63247778,-87.45451111,Cloudy,8,0.013888889,0,8.01
Alabama,28,8,2015,6,31.82749167,-86.09716389,Clear,22,0.006944444,1,22.01
Alabama,29,8,2015,7,33.87544722,-86.53668056,Clear,8,0.006388889,0,8.01
Alabama,31,8,2015,2,34.05227778,-87.54701667,Cloudy,10,0.015833333,0,10.02
Alabama,3,9,2015,5,34.62778889,-86.05103611,Clear,12,0.015555556,0,12.02
Alabama,4,9,2015,6,32.53988056,-87.18031389,Clear,5,0.011388889,1,5.01
Alabama,8,8,2015,7,33.51985278,-86.85704722,Clear,19,0.008055556,0,19.01
Alabama,23,8,2015,1,31.34900833,-87.08675556,Clear,15,0.004166667,0,15
Alabama,6,9,2015,1,33.5211,-86.84784444,Clear,11,0.015277778,0,11.02
Alabama,1,8,2015,7,34.82931389,-87.66733611,Clear,15,0.011944444,0,15.01
Alabama,28,8,2015,6,34.05779167,-86.11824167,Cloudy,16,0.006944444,0,16.01
Alabama,29,8,2015,7,31.98090278,-87.21265,Cloudy,21,0.011666667,1,21.01
Alabama,1,9,2015,3,32.94029722,-87.22738889,Clear,18,0.013055556,1,18.01
Alabama,1,9,2015,3,32.12258056,-86.49825278,Clear,23,0,1,23
Alabama,1,9,2015,3,32.526925,-85.33935,Clear,19,0.004166667,1,19
Alabama,4,9,2015,6,33.54090556,-86.81627778,Clear,21,0.004444444,0,21
Alabama,4,9,2015,6,30.49453333,-88.199425,Clear,NA,NA,0,NA
Alabama,5,9,2015,7,33.03284722,-87.14121389,Clear,4,0.001111111,0,4
Alabama,7,9,2015,2,33.18494167,-86.54260833,Clear,NA,NA,1,NA
Alabama,7,9,2015,2,34.26464167,-86.98926111,Clear,19,0.004166667,0,19
Alabama,7,9,2015,2,33.53893889,-86.86906667,Clear,15,0.015,0,15.02
Alabama,16,8,2015,1,30.77891667,-87.78141944,Cloudy,21,0.014444444,1,21.01
Alabama,19,8,2015,4,30.78199444,-88.09885,Clear,22,0.004444444,0,22
Alabama,25,8,2015,3,32.7785,-86.56991667,Clear,5,0.011111111,0,5.01
Alabama,28,8,2015,6,31.26866389,-85.44585278,Clear,22,0.010555556,0,22.01
Alabama,29,8,2015,7,34.18858333,-86.82737778,Rain,18,0.007222222,0,18.01
Alabama,3,9,2015,5,32.45874722,-85.08882222,Clear,20,0.01,0,20.01
Alabama,5,9,2015,7,30.67998611,-88.07411111,Cloudy,1,0.004722222,1,1
Alabama,6,9,2015,1,34.48153333,-87.62718611,Clear,20,0.015833333,0,20.02
Alabama,9,9,2015,4,33.72197222,-86.28931667,Cloudy,21,0.012777778,0,21.01
Alabama,9,9,2015,4,34.53920833,-86.58831667,Clear,22,0.014722222,1,22.01
Alabama,10,9,2015,5,31.60698056,-88.33253611,Clear,10,0.005555556,0,10.01
Alabama,10,9,2015,5,34.49216389,-86.96534722,Clear,17,0.006111111,1,17.01
Alabama,13,9,2015,1,32.30544722,-86.40833056,Clear,23,0.003611111,1,23
Alabama,13,9,2015,1,34.08675278,-85.49345556,Clear,5,0.006666667,1,5.01
Alabama,13,9,2015,1,32.50234722,-85.00952222,Clear,4,0.016388889,0,4.02
Alabama,13,9,2015,1,33.17347778,-87.46932222,Clear,NA,NA,0,NA
Alabama,14,9,2015,2,30.760275,-88.15331389,Clear,0,0.014722222,1,0.01
Alabama,14,9,2015,2,33.61904722,-85.65399444,Clear,10,0.002777778,0,10
Alabama,14,9,2015,2,33.33534722,-86.02623611,Clear,17,0.013888889,0,17.01
Alabama,14,9,2015,2,33.16858056,-86.69533333,Clear,1,0.007222222,0,1.01
Alabama,16,9,2015,4,34.66584722,-86.77598056,Cloudy,19,0.007222222,0,19.01
Alabama,17,9,2015,5,32.735025,-88.10215278,Clear,12,0.005555556,0,12.01
Alabama,19,9,2015,7,33.174225,-87.55517222,Clear,0,0.014444444,1,0.01
Alabama,4,8,2015,3,33.64369722,-86.97374444,Clear,23,0.007222222,0,23.01
Alabama,3,7,2015,6,34.87323333,-87.60404167,Clear,NA,NA,1,NA
Alabama,7,8,2015,6,30.41448333,-87.533325,Clear,10,0.003055556,0,10
Alabama,18,8,2015,3,31.09681111,-87.082125,Clear,14,0.015,0,14.02
Alabama,31,8,2015,2,34.84385833,-87.66106944,Clear,12,0.000833333,0,12
Alabama,5,9,2015,7,30.94462222,-88.21673333,Clear,3,0.011944444,1,3.01
Alabama,8,9,2015,3,34.10403889,-86.78763333,Cloudy,NA,NA,0,NA
Alabama,17,9,2015,5,33.43821944,-87.76737222,Cloudy,11,0.005,0,11.01
Alabama,19,9,2015,7,32.84420833,-87.89558611,Clear,22,0.000277778,0,22
Alabama,19,9,2015,7,31.63905833,-87.14688889,Clear,NA,NA,1,NA
Alabama,20,9,2015,1,34.55937222,-87.34091111,Clear,1,0,0,1
Alabama,10,9,2015,5,32.436775,-86.21812222,Clear,5,0.0125,0,5.01
Alabama,18,9,2015,6,33.222925,-87.53211389,Clear,1,0.005277778,1,1.01
Alabama,20,9,2015,1,30.8135,-88.36096944,Clear,22,0.007777778,0,22.01
Alabama,21,9,2015,2,34.40472778,-85.96512222,Cloudy,5,0.003611111,0,5
Alabama,21,9,2015,2,33.64639444,-85.87656944,Clear,22,0.001388889,0,22
Alabama,23,9,2015,4,31.02536944,-87.44512778,Cloudy,6,0,0,6
Alabama,24,9,2015,5,33.29154444,-87.92945833,Clear,NA,NA,0,NA
Alabama,25,9,2015,6,31.17381667,-87.16107778,Clear,6,0.004166667,1,6
Alabama,24,9,2015,5,33.52110278,-86.84503056,Clear,14,0.013333333,0,14.01
Alabama,27,9,2015,1,34.02789444,-86.87176667,Cloudy,1,0.008333333,0,1.01
Alabama,27,8,2015,5,32.46734444,-87.59397222,Clear,4,0.008333333,0,4.01
Alabama,4,9,2015,6,33.28007778,-86.89893333,Clear,23,0.009722222,1,23.01
Alabama,8,9,2015,3,34.54526667,-87.28018611,Clear,6,0.003333333,0,6
Alabama,10,9,2015,5,32.81650833,-85.265375,Cloudy,16,0.012222222,1,16.01
Alabama,12,9,2015,7,30.60379722,-87.84253889,Clear,NA,NA,0,NA
Alabama,14,9,2015,2,33.63628056,-85.82541667,Clear,18,0.012777778,0,18.01
Alabama,21,9,2015,2,34.26613333,-87.51612222,Clear,NA,NA,0,NA
Alabama,23,9,2015,4,34.40231944,-87.13538889,Clear,NA,NA,0,NA
Alabama,23,9,2015,4,30.64865833,-88.16042222,Clear,19,0.005277778,0,19.01
Alabama,24,9,2015,5,33.54351111,-86.76575556,Clear,11,0.0025,0,11
Alabama,24,9,2015,5,33.71455556,-87.64629444,Clear,11,0.008333333,0,11.01
Alabama,26,9,2015,7,33.16198056,-87.62628889,"Fog, smog, smoke",4,0.015555556,0,4.02
Alabama,26,9,2015,7,32.60963611,-86.47225833,Clear,19,0.0125,0,19.01
Alabama,26,9,2015,7,31.69662222,-86.26620833,Clear,20,0.0025,0,20
Alabama,27,9,2015,1,33.48032778,-86.02268611,Cloudy,5,0.003611111,1,5
Alabama,30,9,2015,4,31.36319444,-87.07963333,Clear,15,0.012222222,0,15.01
Alabama,30,9,2015,4,31.27591944,-86.279625,Clear,19,0.004166667,0,19
Alabama,1,10,2015,5,30.27928333,-87.66872778,Clear,14,0.000277778,0,14
Alabama,1,10,2015,5,33.36029167,-86.65868333,Clear,23,0.008333333,1,23.01
Alabama,2,10,2015,6,32.33771389,-86.26100278,Rain,8,0.016388889,0,8.02
Alabama,2,10,2015,6,34.73721389,-86.58598056,Cloudy,22,0.010833333,0,22.01
Alabama,3,10,2015,7,34.18301389,-86.19336389,Rain,9,0.005555556,0,9.01
Alabama,4,10,2015,1,32.89426389,-86.82414444,Cloudy,14,0.005833333,0,14.01
Alabama,4,10,2015,1,33.47675,-86.86969444,Clear,14,0.010555556,0,14.01
Alabama,7,10,2015,4,33.57580556,-86.47243889,Clear,16,0.003888889,0,16
Alabama,8,10,2015,5,33.67101389,-86.68320278,Cloudy,19,0.016388889,0,19.02
Alabama,9,10,2015,6,33.54058056,-86.87094722,Rain,22,0.005833333,0,22.01
Alabama,9,10,2015,6,34.71501667,-86.02821111,Clear,12,0,0,12
Alabama,9,10,2015,6,33.11495278,-86.78328056,Clear,17,0.008333333,0,17.01
Alabama,10,10,2015,7,33.32760278,-86.78229444,Rain,4,0.001666667,0,4
Alabama,10,10,2015,7,33.57072222,-86.75655556,Cloudy,3,0.011111111,0,3.01
Alabama,11,10,2015,1,33.15509167,-87.52488056,Clear,1,0.001666667,1,1
Alabama,12,10,2015,2,33.86440278,-87.41453889,Clear,13,0.012777778,1,13.01
Alabama,12,10,2015,2,32.76374167,-86.56169444,Clear,3,0.000277778,0,3
Alabama,16,10,2015,6,31.36243056,-86.94875278,Clear,10,0.0075,1,10.01
Alabama,16,10,2015,6,33.43000833,-86.02763611,Clear,18,0.009722222,1,18.01
Alabama,17,10,2015,7,32.63652222,-86.21254722,Clear,5,0.009722222,1,5.01
Alabama,21,10,2015,4,32.36799722,-86.29971111,Clear,5,0.003055556,1,5
Alabama,18,10,2015,1,33.47543056,-86.87436944,Clear,17,0.000833333,0,17
Alabama,16,10,2015,6,33.54599444,-86.815575,Clear,21,0,0,21
Alabama,20,10,2015,3,31.019475,-87.64865833,Clear,NA,NA,0,NA
Alabama,20,10,2015,3,33.37210556,-86.6644,Clear,8,0.0075,0,8.01
Alabama,20,10,2015,3,33.35096667,-86.605775,Clear,14,0.0025,0,14
Alabama,22,10,2015,5,33.78416667,-87.27358889,Clear,2,0.015833333,0,2.02
Alabama,21,10,2015,4,31.25424444,-86.28699167,Clear,7,0.004722222,0,7
Alabama,25,10,2015,1,30.72959722,-88.08598333,Clear,20,0.008888889,0,20.01
Alabama,26,10,2015,2,34.73094167,-86.574475,Rain,5,0.014722222,0,5.01
Alabama,15,10,2015,5,33.32184722,-86.97576667,Clear,7,0.004444444,0,7
Alabama,26,10,2015,2,33.36468056,-86.25424167,Rain,6,0.013611111,0,6.01
Alabama,27,10,2015,3,34.71025,-85.97109722,Rain,NA,NA,0,NA
Alabama,29,10,2015,5,34.18023611,-87.12682222,Cloudy,7,0.015277778,0,7.02
Alabama,30,10,2015,6,30.725225,-88.06959167,Cloudy,23,0.003055556,0,23
Alabama,2,11,2015,2,34.199975,-88.1476,Rain,19,0.016388889,0,19.02
Alabama,31,10,2015,7,32.46871111,-85.10393611,Clear,2,0.011388889,1,2.01
Alabama,1,11,2015,1,33.53385556,-86.86739167,Unknown,11,0.006388889,0,11.01
Alabama,2,11,2015,2,34.68537222,-87.59079722,Clear,11,0.016111111,0,11.02
Alabama,4,11,2015,4,33.59909444,-86.79931111,Cloudy,11,0.014444444,0,11.01
Alabama,12,11,2015,5,33.33316667,-86.98207222,Clear,13,0.000833333,0,13
Alabama,9,11,2015,2,34.19544444,-86.86799167,Rain,18,0.006111111,0,18.01
Alabama,9,11,2015,2,33.43235,-86.840775,Cloudy,9,0.004722222,0,9
Alabama,9,11,2015,2,31.47219167,-85.65845556,Rain,17,0.0075,0,17.01
Alabama,10,11,2015,3,30.48539444,-88.31805833,Clear,15,0.004444444,0,15
Alabama,12,11,2015,5,34.086725,-85.441,Rain,6,0.007777778,1,6.01
Alabama,18,11,2015,4,34.20358889,-87.43839722,Rain,7,0.009722222,0,7.01
Alabama,20,11,2015,6,34.23282222,-86.61490556,Clear,1,0.0025,0,1
Alabama,19,11,2015,5,33.21435,-86.78795278,Clear,17,0.004166667,0,17
Alabama,26,11,2015,5,34.85318611,-87.72561944,Cloudy,7,0.002777778,0,7
Alabama,22,11,2015,1,34.69824167,-86.61802222,Clear,22,0.005555556,0,22.01
Alabama,10,11,2015,3,30.45072222,-87.66615833,Clear,19,0.012777778,0,19.01
Alabama,16,11,2015,2,32.65591389,-88.18694444,Clear,10,0.011111111,0,10.01
Alabama,8,10,2015,5,33.61667778,-86.25313889,Clear,19,0.0125,0,19.01
Alabama,8,10,2015,5,34.54958889,-86.94064722,Clear,8,0.008888889,1,8.01
Alabama,11,10,2015,1,30.92891667,-88.23903056,Clear,15,0.005833333,1,15.01
Alabama,11,10,2015,1,32.48992222,-85.03072778,Clear,15,0.015555556,0,15.02
Alabama,16,10,2015,6,30.76885,-87.78541944,Clear,2,0.011111111,1,2.01
Alabama,17,10,2015,7,32.55229444,-86.18315,Clear,5,0.012222222,1,5.01
Alabama,17,10,2015,7,34.01503611,-86.00018056,Clear,23,0.015,0,23.02
Alabama,18,10,2015,1,33.62220556,-87.94891944,Clear,2,0.002777778,0,2
